,@FREQ,@REF_AREA,@INDICATOR,@COUNTERPART_AREA,@UNIT_MULT,@TIME_FORMAT,Obs_0_@TIME_PERIOD,Obs_0_@OBS_VALUE,Obs_1_@TIME_PERIOD,Obs_1_@OBS_VALUE,Obs_2_@TIME_PERIOD,Obs_2_@OBS_VALUE,Obs_3_@TIME_PERIOD,Obs_3_@OBS_VALUE,Obs_4_@TIME_PERIOD,Obs_4_@OBS_VALUE,Obs_5_@TIME_PERIOD,Obs_5_@OBS_VALUE,Obs_6_@TIME_PERIOD,Obs_6_@OBS_VALUE,Obs_7_@TIME_PERIOD,Obs_7_@OBS_VALUE,Obs_8_@TIME_PERIOD,Obs_8_@OBS_VALUE,Obs_9_@TIME_PERIOD,Obs_9_@OBS_VALUE,Obs_10_@TIME_PERIOD,Obs_10_@OBS_VALUE,Obs_11_@TIME_PERIOD,Obs_11_@OBS_VALUE,Obs_12_@TIME_PERIOD,Obs_12_@OBS_VALUE,Obs_13_@TIME_PERIOD,Obs_13_@OBS_VALUE,Obs_14_@TIME_PERIOD,Obs_14_@OBS_VALUE,Obs_15_@TIME_PERIOD,Obs_15_@OBS_VALUE,Obs_16_@TIME_PERIOD,Obs_16_@OBS_VALUE,Obs_17_@TIME_PERIOD,Obs_17_@OBS_VALUE,Obs_18_@TIME_PERIOD,Obs_18_@OBS_VALUE,Obs_19_@TIME_PERIOD,Obs_19_@OBS_VALUE,Obs_20_@TIME_PERIOD,Obs_20_@OBS_VALUE,Obs_21_@TIME_PERIOD,Obs_21_@OBS_VALUE,Obs_22_@TIME_PERIOD,Obs_22_@OBS_VALUE,Obs_23_@TIME_PERIOD,Obs_23_@OBS_VALUE,Obs_24_@TIME_PERIOD,Obs_24_@OBS_VALUE,Obs_25_@TIME_PERIOD,Obs_25_@OBS_VALUE,Obs_26_@TIME_PERIOD,Obs_26_@OBS_VALUE,Obs_27_@TIME_PERIOD,Obs_27_@OBS_VALUE,Obs_28_@TIME_PERIOD,Obs_28_@OBS_VALUE,Obs_29_@TIME_PERIOD,Obs_29_@OBS_VALUE,Obs_30_@TIME_PERIOD,Obs_30_@OBS_VALUE,Obs_31_@TIME_PERIOD,Obs_31_@OBS_VALUE,Obs_32_@TIME_PERIOD,Obs_32_@OBS_VALUE,Obs_33_@TIME_PERIOD,Obs_33_@OBS_VALUE,Obs_34_@TIME_PERIOD,Obs_34_@OBS_VALUE,Obs_35_@TIME_PERIOD,Obs_35_@OBS_VALUE
91,M,SR,TXG_FOB_USD,W00,6,P1M,2021-01,214.608,2021-02,159.707093,2021-03,250.571588,2021-04,189.81156,2021-05,187.259626,2021-06,178.088252,2021-07,177.75841,2021-08,192.851895,2021-09,201.013329,2021-10,175.893825,2021-11,177.409813,2021-12,215.967761,2022-01,240.591529,2022-02,143.327556,2022-03,279.411866,2022-04,268.530592,2022-05,260.016058,2022-06,209.929284,2022-07,179.176106,2022-08,198.188688,2022-09,184.884664,2022-10,238.453989,2022-11,224.019807,2022-12,202.161351,2023-01,180.490258,2023-02,139.77027,2023-03,199.01162,2023-04,147.856196,2023-05,191.837451,2023-06,127.021371,2023-07,373.956484,2023-08,170.845928,2023-09,208.700542,2023-10,188.859594,2023-11,180.634549,2023-12,215.439231
92,M,SD,TXG_FOB_USD,W00,6,P1M,2021-01,1189.483601,2021-02,475.1928,2021-03,1432.674792,2021-04,1308.811217,2021-05,453.227902,2021-06,445.768699,2021-07,2871.721209,2021-08,985.708444,2021-09,1630.398989,2021-10,420.818597,2021-11,338.616538,2021-12,658.492182,2022-01,768.571497,2022-02,367.71857,2022-03,691.296364,2022-04,1213.711592,2022-05,583.848677,2022-06,753.065252,2022-07,551.509974,2022-08,1417.075819,2022-09,1021.492538,2022-10,868.269178,2022-11,1207.079699,2022-12,428.862386,2023-01,1172.402339,2023-02,1335.671098,2023-03,1563.050025,2023-04,411.849648,2023-05,775.078825,2023-06,1057.237339,2023-07,1239.324935,2023-08,425.367047,2023-09,874.234782,2023-10,939.649515,2023-11,530.139731,2023-12,1377.412343
93,M,AO,TXG_FOB_USD,W00,6,P1M,2021-01,2312.092702,2021-02,2242.398025,2021-03,2620.960364,2021-04,2736.106045,2021-05,2537.617506,2021-06,2774.641599,2021-07,2954.630664,2021-08,3175.559887,2021-09,3005.840242,2021-10,3632.888039,2021-11,3077.445996,2021-12,4046.043831,2022-01,3847.118587,2022-02,3798.776232,2022-03,4559.267962,2022-04,4391.062393,2022-05,5617.710687,2022-06,4334.481979,2022-07,4885.463845,2022-08,4610.668556,2022-09,4412.908632,2022-10,3511.612342,2022-11,3503.275281,2022-12,3971.049118,2023-01,3382.932246,2023-02,2784.253664,2023-03,2486.23899,2023-04,2793.763593,2023-05,2865.372268,2023-06,2657.718012,2023-07,4314.382456,2023-08,4771.716243,2023-09,4025.400985,2023-10,3460.149612,2023-11,3456.083103,2023-12,3461.767678
94,M,UG,TXG_FOB_USD,W00,6,P1M,2021-01,368.147894,2021-02,413.808097,2021-03,416.583896,2021-04,398.538101,2021-05,431.607793,2021-06,411.773403,2021-07,254.976,2021-08,247.199999,2021-09,240.773801,2021-10,241.119498,2021-11,267.473499,2021-12,280.853004,2022-01,252.941699,2022-02,291.078098,2022-03,318.7353,2022-04,298.765302,2022-05,312.3046,2022-06,323.8904,2022-07,303.869602,2022-08,295.188096,2022-09,272.663499,2022-10,308.5403,2022-11,294.1522,2022-12,315.473598,2023-01,340.774101,2023-02,301.544703,2023-03,633.757191,2023-04,489.261406,2023-05,528.170395,2023-06,605.404501,2023-07,515.685198,2023-08,386.686881,2023-09,445.224884,2023-10,424.160011,2023-11,559.273195,2023-12,379.903697
95,M,CR,TXG_FOB_USD,W00,6,P1M,2021-01,949.21927,2021-02,1093.841386,2021-03,1361.831121,2021-04,1202.400871,2021-05,1392.189991,2021-06,1408.056871,2021-07,1234.696533,2021-08,1179.878086,2021-09,1228.478321,2021-10,1302.386402,2021-11,1191.978302,2021-12,1202.589309,2022-01,1149.922745,2022-02,1199.331675,2022-03,1483.84063,2022-04,1103.719231,2022-05,1001.611583,2022-06,1062.96152,2022-07,1334.879406,2022-08,1408.62427,2022-09,1409.532541,2022-10,1357.427179,2022-11,1377.813022,2022-12,1293.580914,2023-01,1125.50074,2023-02,1212.375776,2023-03,1373.47543,2023-04,1095.756477,2023-05,1379.045602,2023-06,1378.534419,2023-07,1169.393883,2023-08,1209.499791,2023-09,1238.800844,2023-10,1382.144809,2023-11,1317.643856,2023-12,1312.230252
96,M,SI,TXG_FOB_USD,W00,6,P1M,2021-01,4162.800388,2021-02,4311.202416,2021-03,5010.424975,2021-04,4730.14058,2021-05,4570.854991,2021-06,4762.305916,2021-07,4876.648893,2021-08,4125.133136,2021-09,5212.934116,2021-10,5187.36207,2021-11,5471.510131,2021-12,4914.943483,2022-01,4932.183784,2022-02,5026.57087,2022-03,6227.157091,2022-04,5485.197312,2022-05,6089.116501,2022-06,6960.850205,2022-07,5804.167839,2022-08,5271.554205,2022-09,6802.398992,2022-10,5286.044665,2022-11,6315.511443,2022-12,5484.512804,2023-01,6001.557666,2023-02,5919.340871,2023-03,6926.257065,2023-04,5308.332421,2023-05,6534.643935,2023-06,6759.39012,2023-07,6004.913349,2023-08,5123.425802,2023-09,6111.670197,2023-10,6326.164891,2023-11,6889.06723,2023-12,5273.428966
97,M,BA,TXG_FOB_USD,W00,6,P1M,2021-01,551.131906,2021-02,635.804805,2021-03,703.564689,2021-04,679.774974,2021-05,654.511051,2021-06,774.519549,2021-07,711.38051,2021-08,651.84305,2021-09,804.138381,2021-10,802.54761,2021-11,848.569499,2021-12,796.293077,2022-01,765.14849,2022-02,797.986714,2022-03,898.619254,2022-04,893.119073,2022-05,868.562433,2022-06,852.782485,2022-07,761.083273,2022-08,695.659953,2022-09,829.671142,2022-10,763.260355,2022-11,791.092725,2022-12,761.20643,2023-01,770.889902,2023-02,811.196215,2023-03,829.4239,2023-04,784.494344,2023-05,808.939425,2023-06,791.556222,2023-07,782.271312,2023-08,647.041912,2023-09,780.713059,2023-10,760.709688,2023-11,779.970464,2023-12,680.967565
98,M,UY,TXG_FOB_USD,W00,6,P1M,2021-01,565.239858,2021-02,586.905833,2021-03,620.158603,2021-04,586.952159,2021-05,912.299484,2021-06,844.476765,2021-07,895.227291,2021-08,944.475216,2021-09,938.3144,2021-10,989.522418,2021-11,802.343189,2021-12,851.33284,2022-01,734.883821,2022-02,774.678227,2022-03,862.390535,2022-04,861.225158,2022-05,1227.578051,2022-06,1292.600456,2022-07,1217.577381,2022-08,1181.930282,2022-09,895.186198,2022-10,749.073694,2022-11,609.459044,2022-12,780.678504,2023-01,710.617694,2023-02,705.979324,2023-03,882.227737,2023-04,629.912876,2023-05,882.384436,2023-06,753.921086,2023-07,645.65081,2023-08,825.130002,2023-09,843.506108,2023-10,749.972565,2023-11,773.258464,2023-12,702.986679
99,M,TN,TXG_FOB_USD,W00,6,P1M,2021-01,1242.368018,2021-02,1275.114405,2021-03,1561.002464,2021-04,1458.179421,2021-05,1242.339011,2021-06,1509.65553,2021-07,1283.601681,2021-08,1163.606574,2021-09,1401.591196,2021-10,1509.482993,2021-11,1453.597395,2021-12,1576.046118,2022-01,1441.413919,2022-02,1674.496316,2022-03,1714.923053,2022-04,1606.548814,2022-05,1397.100003,2022-06,1661.199581,2022-07,1297.582478,2022-08,1380.918327,2022-09,1649.617171,2022-10,1523.498807,2022-11,1494.525918,2022-12,1719.376294,2023-01,1632.027166,2023-02,1608.201094,2023-03,1789.510212,2023-04,1521.706761,2023-05,1833.030881,2023-06,1730.423485,2023-07,1590.657849,2023-08,1506.775481,2023-09,1676.345707,2023-10,2015.483374,2023-11,1743.973466,2023-12,1648.840597
100,M,ME,TXG_FOB_USD,W00,6,P1M,2021-01,29.81856,2021-02,40.3938,2021-03,39.817098,2021-04,49.716029,2021-05,37.322013,2021-06,43.680401,2021-07,39.023349,2021-08,36.880811,2021-09,41.302213,2021-10,39.664266,2021-11,61.184415,2021-12,50.415537,2022-01,72.797672,2022-02,73.210533,2022-03,77.28454,2022-04,86.114238,2022-05,60.890575,2022-06,49.16365,2022-07,45.085845,2022-08,43.715387,2022-09,49.627865,2022-10,55.39971,2022-11,47.780962,2022-12,81.24195,2023-01,93.699071,2023-02,74.725408,2023-03,62.657069,2023-04,61.191279,2023-05,48.466224,2023-06,59.779349,2023-07,45.409395,2023-08,45.879687,2023-09,42.214894,2023-10,47.542719,2023-11,52.873133,2023-12,58.69636
101,M,F6,TXG_FOB_USD,W00,6,P1M,2021-01,26969.573951,2021-02,28948.67806,2021-03,34334.136977,2021-04,33074.106913,2021-05,33572.777194,2021-06,33625.220246,2021-07,34073.53148,2021-08,34177.194664,2021-09,34414.161652,2021-10,33882.458225,2021-11,35303.014385,2021-12,36940.100793,2022-01,33815.209948,2022-02,33733.105245,2022-03,43373.780791,2022-04,37728.290872,2022-05,41664.313784,2022-06,39725.099732,2022-07,37800.13429,2022-08,38022.827554,2022-09,35986.89286,2022-10,32678.563935,2022-11,32992.181162,2022-12,36527.365195,2023-01,33104.085477,2023-02,31446.208303,2023-03,38229.854383,2023-04,32998.29058,2023-05,35051.808263,2023-06,32425.817105,2023-07,33477.797029,2023-08,35608.215667,2023-09,32808.207242,2023-10,34160.004816,2023-11,36254.267381,2023-12,34745.892412
102,M,AM,TXG_FOB_USD,W00,6,P1M,2021-01,164.180293,2021-02,197.044349,2021-03,217.105651,2021-04,242.878069,2021-05,265.328839,2021-06,293.551774,2021-07,259.469895,2021-08,272.488757,2021-09,229.974876,2021-10,269.492779,2021-11,299.936779,2021-12,304.53514,2022-01,249.490677,2022-02,256.929758,2022-03,228.551401,2022-04,296.038802,2022-05,355.191966,2022-06,498.382103,2022-07,478.757447,2022-08,565.32247,2022-09,593.523589,2022-10,644.462207,2022-11,614.313797,2022-12,579.105178,2023-01,449.375127,2023-02,557.860935,2023-03,619.636673,2023-04,541.804762,2023-05,594.473425,2023-06,529.332693,2023-07,561.83012,2023-08,593.537847,2023-09,607.106207,2023-10,747.3537,2023-11,1150.914969,2023-12,1461.928598
103,M,AT,TXG_FOB_USD,W00,6,P1M,2021-01,14277.182103,2021-02,15908.091407,2021-03,18873.145493,2021-04,17146.469297,2021-05,16651.976413,2021-06,17533.246626,2021-07,17230.346133,2021-08,15120.423105,2021-09,18037.1055,2021-10,17110.836044,2021-11,18724.8796,2021-12,16186.235305,2022-01,16885.78367,2022-02,17690.521418,2022-03,20214.111898,2022-04,17367.551821,2022-05,18598.486858,2022-06,18306.981842,2022-07,16536.916965,2022-08,15550.380078,2022-09,18117.246535,2022-10,17148.193014,2022-11,19190.750176,2022-12,16313.176342,2023-01,17627.865383,2023-02,17634.805204,2023-03,22215.038547,2023-04,18684.816316,2023-05,19024.557996,2023-06,19251.221722,2023-07,18414.036527,2023-08,16672.92236,2023-09,18227.342632,2023-10,19267.876195,2023-11,21221.188344,2023-12,15598.680757
104,M,F1,TXG_FOB_USD,W00,6,P1M,2021-01,39106.174538,2021-02,41143.444142,2021-03,49469.06747,2021-04,47440.82401,2021-05,46886.240358,2021-06,48130.486937,2021-07,50002.168641,2021-08,49260.067454,2021-09,50861.802041,2021-10,50667.832846,2021-11,51636.322582,2021-12,54229.555048,2022-01,50557.282715,2022-02,50942.64397,2022-03,64523.210199,2022-04,58973.623773,2022-05,60205.038855,2022-06,58868.007788,2022-07,53330.974319,2022-08,57607.688112,2022-09,56017.540065,2022-10,52132.426283,2022-11,51873.185019,2022-12,55999.119386,2023-01,50800.86502,2023-02,48730.542885,2023-03,56315.087999,2023-04,49242.221807,2023-05,51255.427897,2023-06,48154.073223,2023-07,49084.136897,2023-08,50679.514033,2023-09,48926.36181,2023-10,51799.746648,2023-11,53140.938966,2023-12,52329.549951
105,M,LA,TXG_FOB_USD,W00,6,P1M,2021-01,609.31884,2021-02,628.613987,2021-03,686.439344,2021-04,661.728031,2021-05,662.047424,2021-06,705.659557,2021-07,551.884566,2021-08,680.715456,2021-09,758.929659,2021-10,559.336092,2021-11,600.22384,2021-12,797.516503,2022-01,816.347238,2022-02,712.553922,2022-03,892.357322,2022-04,888.558242,2022-05,703.808246,2022-06,830.267033,2022-07,715.445768,2022-08,846.890276,2022-09,774.581554,2022-10,720.984544,2022-11,783.696328,2022-12,888.182768,2023-01,810.452088,2023-02,799.231041,2023-03,916.822075,2023-04,764.164348,2023-05,721.583247,2023-06,713.288658,2023-07,741.768049,2023-08,811.405345,2023-09,756.02248,2023-10,852.999779,2023-11,835.623752,2023-12,895.808616
106,M,BE,TXG_FOB_USD,W00,6,P1M,2021-01,38108.423436,2021-02,37933.223856,2021-03,46992.734252,2021-04,44387.026778,2021-05,44181.362852,2021-06,49750.967888,2021-07,44752.656497,2021-08,43331.527358,2021-09,49007.226441,2021-10,50789.532205,2021-11,48918.184546,2021-12,50608.607172,2022-01,49464.388363,2022-02,50775.674063,2022-03,58375.218531,2022-04,49790.160834,2022-05,54049.824504,2022-06,52645.869717,2022-07,49211.840794,2022-08,50714.364105,2022-09,55976.149913,2022-10,50958.994581,2022-11,53223.92389,2022-12,50600.15897,2023-01,50002.245207,2023-02,48120.001179,2023-03,54113.131918,2023-04,45845.916996,2023-05,46515.442735,2023-06,47830.607759,2023-07,44780.201458,2023-08,43620.705232,2023-09,47512.261394,2023-10,47623.296552,2023-11,45179.936318,2023-12,40490.862273
107,M,SA,TXG_FOB_USD,W00,6,P1M,2021-01,19183.186102,2021-02,17540.409227,2021-03,19921.058633,2021-04,19016.223609,2021-05,21912.670025,2021-06,22594.402825,2021-07,24471.114617,2021-08,23778.111674,2021-09,25244.499208,2021-10,28315.31971,2021-11,28612.745944,2021-12,28334.826417,2022-01,28695.118799,2022-02,28872.810695,2022-03,37886.62989,2022-04,36563.814721,2022-05,38436.363908,2022-06,39399.118081,2022-07,37549.59763,2022-08,35664.019529,2022-09,33242.82808,2022-10,32187.32519,2022-11,30071.117475,2022-12,28860.837916,2023-01,28023.544216,2023-02,26962.128213,2023-03,28287.29268,2023-04,27473.805484,2023-05,26329.112727,2023-06,24434.353874,2023-07,24344.190462,2023-08,27294.791833,2023-09,27685.860441,2023-10,27814.938359,2023-11,29972.589082,2023-12,28420.277856
108,M,YUC,TXG_FOB_USD,W00,6,P1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,M,E1,TXG_FOB_USD,W00,6,P1M,2021-01,97335.476438,2021-02,105817.370807,2021-03,122520.792274,2021-04,119913.014385,2021-05,114511.132758,2021-06,128666.609513,2021-07,122846.94249,2021-08,122020.402302,2021-09,131280.005866,2021-10,134823.122187,2021-11,141764.322067,2021-12,144813.401297,2022-01,130209.295738,2022-02,138698.348731,2022-03,147179.616824,2022-04,134909.913434,2022-05,135864.728844,2022-06,145242.054738,2022-07,125880.536661,2022-08,132204.421616,2022-09,138055.473491,2022-10,131052.586484,2022-11,138192.199933,2022-12,138942.896642,2023-01,119682.282297,2023-02,116566.021635,2023-03,140324.403652,2023-04,116056.104167,2023-05,129599.01174,2023-06,125279.316444,2023-07,115716.939041,2023-08,120677.308518,2023-09,129490.598118,2023-10,126850.075535,2023-11,127069.306652,2023-12,118427.845104
110,M,GT,TXG_FOB_USD,W00,6,P1M,2021-01,1004.003696,2021-02,1030.971494,2021-03,1266.548799,2021-04,1049.958398,2021-05,1088.048001,2021-06,1137.79369,2021-07,1196.044789,2021-08,1130.704498,2021-09,1188.508299,2021-10,1119.890499,2021-11,1111.998994,2021-12,1311.040595,2022-01,1212.549238,2022-02,1282.231932,2022-03,1554.141086,2022-04,1309.68972,2022-05,1394.923035,2022-06,1428.828729,2022-07,1407.493242,2022-08,1286.438903,2022-09,1195.986816,2022-10,1164.213763,2022-11,1160.279571,2022-12,1286.778902,2023-01,1156.097229,2023-02,1255.109157,2023-03,1457.229348,2023-04,1222.504729,2023-05,1225.477249,2023-06,1222.901108,2023-07,1180.131094,2023-08,1114.513232,2023-09,1138.369018,2023-10,1001.710002,2023-11,1063.839415,2023-12,1033.312944
111,M,SUH,TXG_FOB_USD,W00,6,P1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,M,GQ,TXG_FOB_USD,W00,6,P1M,2021-01,174.036508,2021-02,403.948014,2021-03,440.628242,2021-04,367.820864,2021-05,261.755969,2021-06,342.325202,2021-07,638.027275,2021-08,435.180021,2021-09,442.095962,2021-10,494.182964,2021-11,319.692955,2021-12,443.668981,2022-01,632.844506,2022-02,502.125914,2022-03,609.85412,2022-04,646.307049,2022-05,864.169812,2022-06,449.267253,2022-07,890.372376,2022-08,556.940461,2022-09,721.07981,2022-10,638.0516,2022-11,505.930083,2022-12,397.912344,2023-01,620.853942,2023-02,420.567181,2023-03,607.422685,2023-04,181.072363,2023-05,503.803713,2023-06,302.172275,2023-07,233.514652,2023-08,478.205228,2023-09,405.115833,2023-10,310.583797,2023-11,217.14564,2023-12,438.315538
113,M,PT,TXG_FOB_USD,W00,6,P1M,2021-01,5616.927359,2021-02,6031.024283,2021-03,6956.01714,2021-04,6395.49405,2021-05,6448.050613,2021-06,6194.550616,2021-07,6594.731347,2021-08,5128.390337,2021-09,6462.426802,2021-10,6458.190263,2021-11,6916.362769,2021-12,6006.728259,2022-01,6362.285914,2022-02,6786.856362,2022-03,7293.920046,2022-04,6707.571993,2022-05,7902.826169,2022-06,7454.917228,2022-07,7286.726472,2022-08,5839.817993,2022-09,6804.757727,2022-10,6584.898082,2022-11,7290.174404,2022-12,6120.312669,2023-01,6844.240205,2023-02,6819.860813,2023-03,8381.848416,2023-04,6529.479908,2023-05,7540.918265,2023-06,7426.093086,2023-07,7081.88335,2023-08,5816.085575,2023-09,6691.919519,2023-10,6793.712785,2023-11,7562.43723,2023-12,6303.63456
114,M,PL,TXG_FOB_USD,W00,6,P1M,2021-01,24930.436556,2021-02,26557.47801,2021-03,29872.347575,2021-04,28644.269074,2021-05,28092.478318,2021-06,29277.990196,2021-07,27546.401689,2021-08,26201.822846,2021-09,29375.478522,2021-10,30129.865172,2021-11,31868.448737,2021-12,28033.196906,2022-01,29085.402988,2022-02,29739.27565,2022-03,31332.850899,2022-04,29838.478593,2022-05,30930.147327,2022-06,30927.340653,2022-07,27831.576404,2022-08,28164.827192,2022-09,30361.225961,2022-10,30492.575131,2022-11,33496.456977,2022-12,28195.074306,2023-01,31642.453183,2023-02,30922.793625,2023-03,35170.588208,2023-04,30977.993384,2023-05,32787.588284,2023-06,32963.221096,2023-07,30350.534487,2023-08,29441.511084,2023-09,31087.619292,2023-10,33648.354859,2023-11,33659.884314,2023-12,27781.989168
115,M,GE,TXG_FOB_USD,W00,6,P1M,2021-01,224.490238,2021-02,267.678003,2021-03,326.087182,2021-04,377.68697,2021-05,340.005022,2021-06,350.597317,2021-07,386.339515,2021-08,335.159214,2021-09,373.706634,2021-10,410.868502,2021-11,430.385289,2021-12,419.509053,2022-01,331.456532,2022-02,429.224869,2022-03,411.573574,2022-04,415.17406,2022-05,522.27105,2022-06,448.767146,2022-07,533.160001,2022-08,473.098093,2022-09,523.548065,2022-10,448.696685,2022-11,490.669136,2022-12,555.786178,2023-01,458.994379,2023-02,455.767182,2023-03,546.687402,2023-04,500.524571,2023-05,541.37283,2023-06,550.150049,2023-07,526.789483,2023-08,493.193594,2023-09,526.048597,2023-10,494.901461,2023-11,482.006372,2023-12,514.175436
116,M,MV,TXG_FOB_USD,W00,6,P1M,2021-01,11.116741,2021-02,11.333413,2021-03,12.763089,2021-04,9.007475,2021-05,19.009249,2021-06,10.039346,2021-07,10.57846,2021-08,16.080956,2021-09,11.192327,2021-10,14.266004,2021-11,11.459731,2021-12,14.434379,2022-01,19.864585,2022-02,15.55834,2022-03,14.910673,2022-04,12.172863,2022-05,13.626213,2022-06,15.962926,2022-07,5.332487,2022-08,8.414569,2022-09,10.745185,2022-10,12.209278,2022-11,10.851731,2022-12,19.361907,2023-01,16.316763,2023-02,15.088391,2023-03,22.287524,2023-04,12.564701,2023-05,18.442693,2023-06,16.75562,2023-07,8.867569,2023-08,5.987957,2023-09,5.572019,2023-10,10.634524,2023-11,13.473335,2023-12,16.225784
117,M,AU,TXG_FOB_USD,W00,6,P1M,2021-01,24505.057606,2021-02,24541.028384,2021-03,27948.46151,2021-04,27280.215358,2021-05,30423.06898,2021-06,31596.846275,2021-07,31504.752741,2021-08,31598.907823,2021-09,28133.877487,2021-10,28047.652889,2021-11,28459.691854,2021-12,30099.077029,2022-01,30427.539317,2022-02,29417.424326,2022-03,34520.651579,2022-04,35255.117975,2022-05,37248.7738,2022-06,40835.726839,2022-07,32513.935247,2022-08,34884.948819,2022-09,35567.735195,2022-10,33362.160718,2022-11,33095.065667,2022-12,35411.186429,2023-01,33668.374767,2023-02,30661.856982,2023-03,34844.30917,2023-04,29974.515683,2023-05,32043.782135,2023-06,31704.29136,2023-07,28958.146866,2023-08,30047.882405,2023-09,28199.89288,2023-10,29241.005821,2023-11,29409.076802,2023-12,32709.828986
118,M,RW,TXG_FOB_USD,W00,6,P1M,2021-01,95.064231,2021-02,109.522657,2021-03,128.405592,2021-04,77.982685,2021-05,91.580495,2021-06,93.51277,2021-07,86.264515,2021-08,103.259198,2021-09,87.990231,2021-10,110.779936,2021-11,99.826981,2021-12,112.643453,2022-01,75.414985,2022-02,97.68438,2022-03,96.232932,2022-04,108.305663,2022-05,107.914396,2022-06,138.76191,2022-07,114.427012,2022-08,132.580043,2022-09,140.221361,2022-10,252.311607,2022-11,129.797797,2022-12,168.852399,2023-01,159.886266,2023-02,128.26307,2023-03,101.949763,2023-04,78.501471,2023-05,77.479024,2023-06,91.396343,2023-07,98.222883,2023-08,89.562206,2023-09,114.914038,2023-10,95.468451,2023-11,103.311047,2023-12,84.900342
119,M,FI,TXG_FOB_USD,W00,6,P1M,2021-01,5428.551458,2021-02,5883.69084,2021-03,6975.607772,2021-04,6466.187367,2021-05,6496.479264,2021-06,6921.729716,2021-07,6613.843839,2021-08,6133.103937,2021-09,7850.058263,2021-10,7159.947164,2021-11,7614.716533,2021-12,8431.889225,2022-01,6527.711493,2022-02,6509.371493,2022-03,7712.547971,2022-04,7180.699297,2022-05,7457.730991,2022-06,7645.35395,2022-07,6757.88656,2022-08,6812.647674,2022-09,7159.333833,2022-10,6799.765874,2022-11,8254.53732,2022-12,7203.693632,2023-01,6788.834085,2023-02,5366.828545,2023-03,8282.274646,2023-04,7034.837976,2023-05,7186.16292,2023-06,6773.712383,2023-07,5902.602964,2023-08,6646.508961,2023-09,6787.113697,2023-10,6605.887574,2023-11,8802.71013,2023-12,6171.909766
120,M,GH,TXG_FOB_USD,W00,6,P1M,2021-01,1866.575878,2021-02,1705.380877,2021-03,1838.808517,2021-04,1678.60367,2021-05,1653.270705,2021-06,1586.474187,2021-07,1591.948685,2021-08,1363.048881,2021-09,1482.144802,2021-10,1450.181675,2021-11,1636.648919,2021-12,1583.314734,2022-01,1522.869054,2022-02,1571.774563,2022-03,2305.443687,2022-04,1744.343334,2022-05,1740.534422,2022-06,1878.52833,2022-07,1745.535178,2022-08,1757.40541,2022-09,1504.798185,2022-10,1530.673382,2022-11,1738.318832,2022-12,1817.039788,2023-01,1916.383341,2023-02,1893.368857,2023-03,2509.493074,2023-04,2304.42308,2023-05,3004.464553,2023-06,1677.945185,2023-07,1418.231344,2023-08,1826.323605,2023-09,2112.892806,2023-10,1767.469835,2023-11,2329.584,2023-12,2533.279382
121,M,IS,TXG_FOB_USD,W00,6,P1M,2021-01,387.990794,2021-02,418.755162,2021-03,499.996723,2021-04,493.478179,2021-05,509.557382,2021-06,487.968082,2021-07,551.700271,2021-08,448.033044,2021-09,539.875471,2021-10,571.344938,2021-11,560.468128,2021-12,584.964331,2022-01,588.335964,2022-02,528.970402,2022-03,672.221834,2022-04,569.312791,2022-05,707.096717,2022-06,660.475194,2022-07,553.896821,2022-08,679.118248,2022-09,641.907266,2022-10,547.528082,2022-11,544.093189,2022-12,709.762801,2023-01,552.81679,2023-02,523.954798,2023-03,631.021272,2023-04,506.288782,2023-05,595.40669,2023-06,559.099463,2023-07,474.779218,2023-08,515.030777,2023-09,624.244207,2023-10,513.101052,2023-11,603.529072,2023-12,524.201185
122,M,GW,TXG_FOB_USD,W00,6,P1M,2021-01,36.974183,2021-02,33.943856,2021-03,33.505464,2021-04,35.809014,2021-05,35.945565,2021-06,34.640843,2021-07,32.839431,2021-08,38.185289,2021-09,62.741375,2021-10,45.815381,2021-11,54.129472,2021-12,57.578644,2022-01,36.97387,2022-02,39.65216,2022-03,39.159742,2022-04,32.3118,2022-05,33.783662,2022-06,30.889242,2022-07,31.414887,2022-08,44.615034,2022-09,74.009708,2022-10,58.9981,2022-11,47.483229,2022-12,37.658193,2023-01,34.241228,2023-02,35.049172,2023-03,34.917212,2023-04,33.262966,2023-05,34.40826,2023-06,37.47976,2023-07,32.131476,2023-08,37.836723,2023-09,45.025136,2023-10,37.04088,2023-11,42.564906,2023-12,60.814742
