,Month,Day,Year,Open,High,Low,Close,Adj_Close,Volume
149,Feb,"22,",2023,"4,280.17","4,300.16","4,227.32","4,267.35","4,267.35",-
150,Feb,"21,",2023,"4,375.13","4,376.32","4,271.38","4,288.45","4,288.45",-
151,Feb,"20,",2023,"4,363.31","4,398.82","4,346.51","4,377.26","4,377.26",-
152,Feb,"17,",2023,"4,374.91","4,375.31","4,315.53","4,361.49","4,361.49",-
153,Feb,"16,",2023,"4,385.00","4,448.29","4,361.37","4,392.17","4,392.17",-
154,Feb,"15,",2023,"4,406.94","4,440.34","4,365.03","4,368.61","4,368.61",-
155,Feb,"14,",2023,"4,441.29","4,508.16","4,406.99","4,429.31","4,429.31",-
156,Feb,"13,",2023,"4,383.06","4,442.46","4,362.11","4,442.46","4,442.46",-
157,Feb,"10,",2023,"4,484.66","4,485.82","4,375.31","4,376.74","4,376.74",-
158,Feb,"09,",2023,"4,490.10","4,546.44","4,486.72","4,493.17","4,493.17",-
159,Feb,"08,",2023,"4,496.27","4,557.64","4,460.59","4,472.57","4,472.57",-
160,Feb,"07,",2023,"4,490.20","4,495.33","4,449.03","4,482.83","4,482.83",-
161,Feb,"06,",2023,"4,559.59","4,559.87","4,463.28","4,471.92","4,471.92",-
162,Feb,"03,",2023,"4,640.17","4,647.85","4,548.26","4,567.94","4,567.94",-
163,Feb,"02,",2023,"4,648.71","4,692.98","4,615.35","4,646.48","4,646.48",-
164,Feb,"01,",2023,"4,544.05","4,613.81","4,542.40","4,613.81","4,613.81",-
165,Jan,"31,",2023,"4,591.20","4,592.73","4,502.56","4,529.27","4,529.27",-
166,Jan,"30,",2023,"4,677.42","4,677.42","4,586.81","4,607.36","4,607.36",-
167,Jan,"27,",2023,"4,638.64","4,699.15","4,631.76","4,662.78","4,662.78",-
168,Jan,"26,",2023,"4,633.05","4,704.29","4,630.67","4,646.77","4,646.77",-
169,Jan,"25,",2023,"4,627.45","4,651.50","4,583.81","4,617.84","4,617.84",-
170,Jan,"24,",2023,"4,635.76","4,669.65","4,590.33","4,619.06","4,619.06",-
171,Jan,"23,",2023,"4,591.75","4,653.60","4,586.47","4,635.47","4,635.47",-
172,Jan,"20,",2023,"4,571.13","4,619.45","4,552.06","4,588.97","4,588.97",-
173,Jan,"19,",2023,"4,627.10","4,633.40","4,526.72","4,542.85","4,542.85",-
174,Jan,"18,",2023,"4,624.01","4,708.08","4,573.43","4,674.47","4,674.47",-
175,Jan,"17,",2023,"4,604.99","4,629.66","4,574.54","4,607.12","4,607.12",-
176,Jan,"16,",2023,"4,677.10","4,678.49","4,608.57","4,627.71","4,627.71",-
177,Jan,"13,",2023,"4,655.11","4,712.38","4,634.88","4,684.62","4,684.62",-
178,Jan,"12,",2023,"4,592.33","4,710.89","4,549.81","4,629.03","4,629.03",-
179,Jan,"11,",2023,"4,544.74","4,610.84","4,543.67","4,584.03","4,584.03",-
180,Jan,"10,",2023,"4,578.51","4,580.53","4,496.82","4,530.82","4,530.82",-
181,Jan,"09,",2023,"4,465.79","4,597.66","4,462.54","4,582.97","4,582.97",-
182,Jan,"06,",2023,"4,343.85","4,434.59","4,340.45","4,428.61","4,428.61",-
183,Jan,"05,",2023,"4,345.23","4,412.15","4,321.90","4,321.90","4,321.90",-
184,Jan,"04,",2023,"4,330.35","4,410.69","4,324.82","4,361.84","4,361.84",-
185,Jan,"03,",2023,"4,248.42","4,352.61","4,246.06","4,329.56","4,329.56",-
186,Dec,"30,",2022,"4,275.39","4,277.48","4,213.37","4,229.97","4,229.97",-
187,Dec,"29,",2022,"4,284.00","4,296.72","4,216.31","4,296.72","4,296.72",-
188,Dec,"28,",2022,"4,214.79","4,288.78","4,213.54","4,277.94","4,277.94",-
189,Dec,"23,",2022,"4,220.38","4,256.36","4,194.78","4,255.43","4,255.43",-
190,Dec,"22,",2022,"4,250.03","4,278.44","4,185.79","4,201.45","4,201.45",-
191,Dec,"21,",2022,"4,150.69","4,234.35","4,145.75","4,234.35","4,234.35",-
192,Dec,"20,",2022,"4,178.82","4,181.12","4,078.65","4,154.87","4,154.87",-
193,Dec,"19,",2022,"4,072.78","4,199.82","4,071.79","4,169.69","4,169.69",-
194,Dec,"15,",2022,"4,254.20","4,255.18","4,123.00","4,123.00","4,123.00",-
195,Dec,"14,",2022,"4,340.80","4,340.80","4,255.04","4,264.22","4,264.22",-
196,Dec,"13,",2022,"4,170.52","4,346.90","4,139.19","4,346.90","4,346.90",-
197,Dec,"12,",2022,"4,250.01","4,250.01","4,172.22","4,172.22","4,172.22",-
198,Dec,"09,",2022,"4,289.63","4,323.16","4,232.29","4,232.29","4,232.29",-
199,Dec,"08,",2022,"4,257.48","4,299.99","4,236.59","4,277.61","4,277.61",-
200,Dec,"07,",2022,"4,244.75","4,278.65","4,185.17","4,249.40","4,249.40",-
201,Dec,"06,",2022,"4,224.04","4,281.06","4,198.49","4,244.52","4,244.52",-
202,Dec,"05,",2022,"4,242.47","4,337.51","4,241.26","4,248.52","4,248.52",-
203,Dec,"02,",2022,"4,218.80","4,258.61","4,132.86","4,185.65","4,185.65",-
204,Dec,"01,",2022,"4,316.57","4,397.96","4,140.99","4,205.85","4,205.85",-
205,Nov,"30,",2022,"4,232.37","4,376.34","4,227.05","4,336.07","4,336.07",-
206,Nov,"29,",2022,"4,214.35","4,275.46","4,202.72","4,230.79","4,230.79",-
207,Nov,"28,",2022,"4,185.18","4,218.92","4,144.92","4,206.12","4,206.12",-
208,Nov,"25,",2022,"4,220.04","4,221.58","4,169.24","4,192.57","4,192.57",-
209,Nov,"24,",2022,"4,215.16","4,244.00","4,202.25","4,217.93","4,217.93",-
210,Nov,"23,",2022,"4,106.42","4,208.29","4,105.56","4,201.47","4,201.47",-
211,Nov,"22,",2022,"4,067.99","4,109.94","4,028.11","4,100.11","4,100.11",-
212,Nov,"21,",2022,"4,100.47","4,102.50","4,036.32","4,070.50","4,070.50",-
213,Nov,"18,",2022,"4,078.04","4,148.65","4,076.79","4,132.94","4,132.94",-
214,Nov,"17,",2022,"4,121.66","4,151.67","4,017.09","4,062.58","4,062.58",-
215,Nov,"16,",2022,"4,130.38","4,189.24","4,121.54","4,135.05","4,135.05",-
216,Nov,"15,",2022,"4,134.16","4,210.62","4,127.17","4,140.41","4,140.41",-
